    3.3360  -7.819267258E-03  -7.711076052E-03
    3.3480  -8.398657716E-03  -8.199779511E-03
    3.3600  -8.895325949E-03  -8.622044966E-03
    3.3720  -9.304380044E-03  -8.971380930E-03
    3.3840  -9.621791040E-03  -9.240252797E-03
    3.3960  -9.844432610E-03  -9.420895210E-03
    3.4080  -9.970111856E-03  -9.506270130E-03
    3.4200  -9.997590906E-03  -9.491024589E-03
    3.4320  -9.926599105E-03  -9.372302733E-03
    3.4440  -9.757835684E-03  -9.150289261E-03
    3.4560  -9.492962872E-03  -8.828400927E-03
    3.4680  -9.134589522E-03  -8.413093195E-03
    3.4800  -8.686245418E-03  -7.913303947E-03
    3.4920  -8.152346505E-03  -7.339609307E-03
    3.5040  -7.538151399E-03  -6.703211062E-03
    3.5160  -6.849709588E-03  -6.014903672E-03
    3.5280  -6.093801852E-03  -5.284175159E-03
    3.5400  -5.277873470E-03  -4.518577760E-03
    3.5520  -4.409960897E-03  -3.723463180E-03
    3.5640  -3.498612599E-03  -2.902120343E-03
    3.5760  -2.552804864E-03  -2.056290102E-03
    3.5880  -1.581853385E-03  -1.186971955E-03
    3.6000  -5.953215079E-04  -2.953924747E-04
    3.6120   3.970739634E-04   6.160185808E-04
    3.6240   1.385558472E-03   1.542797333E-03
    3.6360   2.360395980E-03   2.477888606E-03
    3.6480   3.311984867E-03   3.411449585E-03
    3.6600   4.230952500E-03   4.331050047E-03
    3.6720   5.108247543E-03   5.222250598E-03
    3.6840   5.935229118E-03   6.069489112E-03
    3.6960   6.703751904E-03   6.857163041E-03
    3.7080   7.406246368E-03   7.570767360E-03
    3.7200   8.035793320E-03   8.197939425E-03
    3.7320   8.586192064E-03   8.729275032E-03
    3.7440   9.052021472E-03   9.158812623E-03
    3.7560   9.428693376E-03   9.484129591E-03
    3.7680   9.712497761E-03   9.706048795E-03
    3.7800   9.900639309E-03   9.828007063E-03
    3.7920   9.991264927E-03   9.855183114E-03
    3.8040   9.983482002E-03   9.793513442E-03
    3.8160   9.877367192E-03   9.648736820E-03
    3.8280   9.673965670E-03   9.425600114E-03
    3.8400   9.375280831E-03   9.127332735E-03
    3.8520   8.984254558E-03   8.755459105E-03
    3.8640   8.504738249E-03   8.309973338E-03
    3.8760   7.941454878E-03   7.789852435E-03
    3.8880   7.299952482E-03   7.193837854E-03
    3.9000   6.586549512E-03   6.521375206E-03
    3.9120   5.808272600E-03   5.773574156E-03
    3.9240   4.972787352E-03   4.954040907E-03
    3.9360   4.088322844E-03   4.069447488E-03
    3.9480   3.163590572E-03   3.129735039E-03
    3.9600   2.207698649E-03   2.147898528E-03
    3.9720   1.230062091E-03   1.139361225E-03
    3.9840   2.403100877E-04   1.210099322E-04
    3.9960  -7.518088393E-04  -8.899836605E-04
